,zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,cityid,countryid,zipcpde,units,airconditiontype,heatsystemtype,buildingquality,pools
26287,11187143,3.0,4,3.0,3032.0,6092.0,34618502,-118197119,2005.0,287400.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,1.0
26288,11306713,3.0,4,3.0,2982.0,7325.0,34695805,-118187017,2005.0,293000.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26289,11317544,3.0,3,3.0,2200.0,7489.0,34679803,-118241924,2005.0,255000.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26290,12409207,3.0,3,3.0,997.0,1563.0,33879710,-118093844,2005.0,311465.0,10774.0,3101,96206.0,1.0,1.0,2.0,7.0,0.0
26291,10793233,2.0,2,2.0,920.0,70376.0,34170500,-118600000,1987.0,354000.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26292,10945622,3.0,2,3.0,1340.0,7626.0,34185800,-118302000,2005.0,515000.0,396054.0,3101,96433.0,1.0,1.0,2.0,4.0,0.0
26294,12554671,2.0,2,2.0,1000.0,30358.0,33777400,-118192000,1998.0,275000.0,46298.0,3101,96245.0,1.0,1.0,2.0,4.0,0.0
26296,12289762,3.0,3,3.0,1900.0,4293.0,33905179,-118201281,2005.0,310000.0,24174.0,3101,96091.0,1.0,1.0,2.0,4.0,0.0
26298,10793365,2.0,2,2.0,920.0,67617.0,34171500,-118601000,1987.0,306869.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26299,12289735,3.0,3,3.0,1900.0,4380.0,33905114,-118199712,2005.0,310000.0,24174.0,3101,96091.0,1.0,1.0,2.0,4.0,0.0
26300,10772825,2.0,2,2.0,1040.0,198811.0,34206700,-118574000,1971.0,143444.0,12447.0,3101,96341.0,1.0,1.0,2.0,7.0,0.0
26301,11299760,2.0,4,2.0,2294.0,13364.0,34694661,-118076386,2005.0,150001.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26302,11658053,3.0,3,3.0,2170.0,20001.0,34057100,-118465000,2005.0,635936.0,12447.0,3101,96030.0,1.0,1.0,2.0,10.0,0.0
26303,10772845,2.0,2,2.0,1040.0,198811.0,34206700,-118574000,1971.0,211000.0,12447.0,3101,96341.0,1.0,1.0,2.0,7.0,0.0
26304,12828114,2.0,2,2.0,960.0,119250.0,33931700,-117987000,1969.0,246252.0,14634.0,3101,96171.0,1.0,1.0,2.0,4.0,0.0
26305,11566351,3.0,3,3.0,1690.0,19867.0,34045629,-118462129,2005.0,149084.0,12447.0,3101,96006.0,1.0,1.0,2.0,1.0,0.0
26306,12162292,2.0,4,2.0,1846.0,10308.0,34201276,-118146670,1926.0,454910.0,30187.0,3101,96265.0,1.0,0.0,7.0,7.0,0.0
26307,12282871,4.0,7,4.0,3125.0,7748.0,33921690,-118210066,1924.0,375097.0,32616.0,3101,96113.0,2.0,0.0,2.0,7.0,0.0
26308,12418517,2.0,3,2.0,2198.0,10486.0,33863034,-118082241,1954.0,30121.0,30267.0,3101,96204.0,1.0,0.0,2.0,4.0,0.0
26309,12452770,1.0,2,1.0,875.0,4674.0,33860640,-118183359,1927.0,161091.0,46298.0,3101,96239.0,1.0,0.0,7.0,7.0,0.0
26310,12863873,2.0,3,2.0,1527.0,11257.0,34119729,-117735199,1968.0,441032.0,30908.0,3101,96469.0,1.0,1.0,2.0,4.0,0.0
26311,10793433,2.0,2,2.0,920.0,67617.0,34171500,-118601000,1987.0,354000.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26312,10793478,2.0,3,2.0,1100.0,65447.0,34170300,-118598000,1987.0,293148.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26313,10912476,2.0,2,2.0,1520.0,31714.0,34141100,-118390000,2005.0,655336.0,12447.0,3101,96449.0,1.0,1.0,2.0,4.0,0.0
26314,11151291,3.0,4,3.0,2478.0,7747.0,34407420,-118437993,2006.0,373981.0,54311.0,3101,96401.0,1.0,1.0,2.0,4.0,0.0
26315,11781186,2.0,2,2.0,1170.0,18466.0,34041200,-118262000,1923.0,375905.0,12447.0,3101,95996.0,1.0,0.0,2.0,4.0,0.0
26316,11804391,1.0,2,1.0,955.0,7397.0,34033006,-118203733,1904.0,161263.0,12447.0,3101,96004.0,1.0,0.0,7.0,7.0,0.0
26338,12232762,2.0,3,2.0,1230.0,2165.0,33934607,-118245611,2005.0,129590.0,12447.0,3101,96040.0,1.0,0.0,2.0,4.0,0.0
26340,12938782,1.0,3,1.0,1408.0,8396.0,34075603,-117935339,1951.0,411900.0,14542.0,3101,96523.0,1.0,0.0,7.0,7.0,1.0
26372,10829368,1.0,2,1.0,1052.0,6756.0,34198187,-118450999,1940.0,375000.0,12447.0,3101,96414.0,1.0,0.0,7.0,7.0,0.0
26382,12668893,3.0,3,3.0,3598.0,6534.0,33810581,-118389418,2002.0,2025408.0,33612.0,3101,96123.0,1.0,0.0,2.0,10.0,0.0
26383,12771891,2.0,4,2.0,1781.0,67740.0,34041395,-118002933,2006.0,434000.0,113576.0,3101,96490.0,1.0,1.0,2.0,4.0,0.0
26384,11423121,3.0,3,3.0,1809.0,2183.0,33924057,-118343843,2006.0,361944.0,42150.0,3101,96107.0,1.0,1.0,2.0,4.0,0.0
26385,11987826,3.0,3,3.0,2790.0,8095.0,34075943,-118339544,1928.0,668857.0,12447.0,3101,96017.0,1.0,0.0,7.0,1.0,0.0
26386,12973709,2.0,4,2.0,1838.0,8575.0,34120404,-117985482,2006.0,43471.0,25271.0,3101,96270.0,1.0,1.0,2.0,7.0,0.0
26387,11409929,3.0,4,3.0,2171.0,5087.0,33954506,-118332035,2006.0,573000.0,45888.0,3101,96137.0,1.0,1.0,2.0,10.0,0.0
26388,11691814,2.0,5,2.0,5714.0,30269.0,34076031,-118496770,1971.0,4560000.0,12447.0,3101,96030.0,1.0,1.0,2.0,10.0,1.0
26390,11782030,1.0,0,1.0,460.0,21306.0,34054000,-118279000,1923.0,25804.0,12447.0,3101,95987.0,1.0,0.0,2.0,7.0,0.0
26392,11174262,3.0,4,3.0,1933.0,87031.0,34491893,-118621111,2006.0,261274.0,10734.0,3101,96398.0,1.0,1.0,2.0,4.0,0.0
26393,11268738,3.0,4,3.0,3019.0,14523.0,34636673,-118207860,2006.0,489160.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,1.0
26394,11568618,1.0,1,1.0,709.0,20217.0,34050300,-118461000,1973.0,370536.0,12447.0,3101,96030.0,1.0,0.0,7.0,4.0,0.0
26395,11758072,3.0,3,3.0,1740.0,9479.0,34061000,-118311000,2006.0,665000.0,12447.0,3101,95986.0,1.0,1.0,2.0,1.0,0.0
26398,12015393,1.0,0,1.0,550.0,36439.0,34099500,-118349000,1985.0,234518.0,12447.0,3101,96027.0,1.0,1.0,2.0,4.0,0.0
26399,12110957,2.0,2,2.0,880.0,11554.0,34138500,-118135000,1984.0,402362.0,47019.0,3101,96289.0,1.0,1.0,2.0,4.0,0.0
26400,12773201,3.0,3,3.0,2328.0,5073.0,34040668,-118036653,2006.0,550000.0,36502.0,3101,96480.0,1.0,1.0,2.0,4.0,0.0
26402,11217223,4.0,5,4.0,3776.0,8121.0,34561033,-118018300,2007.0,213200.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,0.0
26403,11466270,2.0,2,2.0,960.0,87406.0,33954200,-118439000,1984.0,468000.0,12447.0,3101,96129.0,1.0,1.0,2.0,4.0,0.0
26404,11268826,5.0,5,5.0,4227.0,21573.0,34644015,-118185010,2006.0,529000.0,5534.0,3101,97319.0,1.0,1.0,2.0,1.0,1.0
26405,11250499,2.0,3,2.0,1252.0,21834.0,34610908,-117830831,2006.0,114644.0,40227.0,3101,97344.0,1.0,1.0,2.0,4.0,0.0
26406,12023155,3.0,3,3.0,2976.0,5046.0,34112531,-118383847,2005.0,1285000.0,12447.0,3101,96027.0,1.0,1.0,2.0,4.0,0.0
26407,12134076,7.0,6,7.0,5630.0,30679.0,34156494,-118042172,2006.0,2807144.0,50749.0,3101,96267.0,1.0,1.0,2.0,10.0,1.0
26408,11324395,3.0,4,3.0,2642.0,8375.0,34562227,-118169943,2006.0,236257.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26410,11570459,1.0,1,1.0,720.0,7387.0,34051000,-118469000,1968.0,601502.0,12447.0,3101,96030.0,1.0,0.0,2.0,1.0,0.0
26411,11299232,3.0,5,3.0,3293.0,6783.0,34686171,-118099730,2006.0,243000.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26412,11299845,3.0,3,3.0,2676.0,7417.0,34692074,-118088701,2006.0,227000.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26414,11302481,3.0,3,3.0,2542.0,6660.0,34676449,-118073911,2006.0,147357.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26415,11177380,3.0,3,3.0,1932.0,218302.0,34496892,-118617739,2007.0,385000.0,10734.0,3101,96398.0,1.0,1.0,2.0,4.0,0.0
26416,11609516,3.0,2,3.0,1370.0,12151.0,34052289,-118420924,2006.0,754785.0,12447.0,3101,96006.0,1.0,1.0,2.0,10.0,0.0
26417,10793067,4.0,4,4.0,3585.0,3907.0,34174167,-118608811,2006.0,777000.0,12447.0,3101,96389.0,1.0,1.0,2.0,1.0,0.0
26418,11562799,3.0,3,3.0,2557.0,6194.0,34035908,-118445913,2006.0,1443627.0,12447.0,3101,96006.0,1.0,1.0,2.0,10.0,0.0
26419,12982493,3.0,3,3.0,1278.0,6450.0,34089817,-118008122,1933.0,260103.0,51861.0,3101,96479.0,1.0,0.0,7.0,7.0,0.0
26420,11780774,1.0,1,1.0,860.0,41204.0,34041700,-118263000,2007.0,571000.0,12447.0,3101,95996.0,1.0,0.0,2.0,4.0,0.0
26421,11177333,3.0,3,3.0,1933.0,218302.0,34496892,-118617739,2007.0,221728.0,10734.0,3101,96398.0,1.0,1.0,2.0,4.0,0.0
26422,11322393,3.0,3,3.0,3031.0,6596.0,34672401,-118233139,2007.0,300700.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26423,11689117,3.0,3,3.0,2064.0,15905.0,34036023,-118848725,2000.0,1339200.0,12520.0,3101,96116.0,1.0,1.0,2.0,1.0,0.0
26425,11667789,3.0,4,3.0,2526.0,22751.0,34057396,-118546510,1965.0,2906942.0,12447.0,3101,96120.0,1.0,0.0,2.0,4.0,0.0
26426,11332558,3.0,3,3.0,2556.0,109305.0,34766897,-118287477,2006.0,315000.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26427,11898800,3.0,2,3.0,1650.0,34398.0,34093000,-118123000,2006.0,443690.0,50677.0,3101,96531.0,1.0,1.0,2.0,4.0,0.0
26428,10756176,6.0,5,6.0,5181.0,13333.0,34135478,-118678841,2006.0,2571231.0,37688.0,3101,96337.0,1.0,1.0,2.0,10.0,1.0
26429,10794323,2.0,2,2.0,920.0,135972.0,34172500,-118600000,1987.0,308072.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26430,11162450,4.0,4,4.0,3035.0,5796.0,34441758,-118411510,2007.0,593000.0,54311.0,3101,96401.0,1.0,1.0,2.0,4.0,1.0
26431,12771913,3.0,4,3.0,1880.0,79492.0,34041673,-118002366,2006.0,447000.0,113576.0,3101,96490.0,1.0,1.0,2.0,4.0,0.0
26432,11616186,2.0,2,2.0,2083.0,20262.0,34050800,-118444000,2006.0,149897.0,12447.0,3101,96006.0,1.0,1.0,2.0,1.0,0.0
26433,11538650,2.0,0,2.0,1610.0,39559.0,33989100,-118443000,2006.0,812500.0,12447.0,3101,96128.0,1.0,1.0,2.0,1.0,0.0
26434,11601743,3.0,3,3.0,1312.0,5903.0,34054500,-118394000,1990.0,455949.0,12447.0,3101,96016.0,1.0,0.0,7.0,4.0,0.0
26435,11268703,4.0,4,4.0,3382.0,21839.0,34640373,-118186366,2006.0,505500.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26436,11200505,3.0,4,3.0,3078.0,13715.0,34558380,-118107814,2007.0,179305.0,40227.0,3101,97328.0,1.0,1.0,2.0,4.0,0.0
26437,12042899,1.0,1,1.0,610.0,103966.0,34225100,-118249000,1977.0,211901.0,45457.0,3101,96330.0,1.0,0.0,7.0,7.0,0.0
26439,10894350,3.0,3,3.0,1372.0,6717.0,34172400,-118424000,1998.0,406971.0,12447.0,3101,96410.0,1.0,1.0,2.0,4.0,0.0
26441,12258722,3.0,3,3.0,1550.0,23957.0,33923422,-118276768,2006.0,261000.0,12447.0,3101,96042.0,1.0,0.0,2.0,4.0,0.0
26442,11187149,3.0,4,3.0,2728.0,7705.0,34622908,-118219861,2006.0,340000.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26443,10756244,5.0,4,5.0,5149.0,18038.0,34130957,-118672169,2006.0,2459064.0,37688.0,3101,96337.0,1.0,1.0,2.0,10.0,1.0
26444,11963587,2.0,3,2.0,1345.0,12746.0,34099586,-118220091,1964.0,554396.0,12447.0,3101,96046.0,1.0,0.0,2.0,4.0,0.0
26445,10982626,3.0,4,3.0,2515.0,284574.0,34286000,-118397000,2009.0,456996.0,12447.0,3101,96368.0,1.0,1.0,2.0,4.0,0.0
26446,10794032,2.0,2,2.0,990.0,44031.0,34172300,-118598000,1987.0,312402.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26448,11177402,3.0,3,3.0,1933.0,121091.0,34496784,-118619664,2007.0,386000.0,10734.0,3101,96398.0,1.0,1.0,2.0,4.0,0.0
26449,10910732,3.0,3,3.0,1640.0,23399.0,34145500,-118394000,2006.0,688485.0,12447.0,3101,96449.0,1.0,1.0,2.0,4.0,0.0
26451,12107545,2.0,3,2.0,1040.0,60530.0,34167500,-118142000,1987.0,239848.0,47019.0,3101,96292.0,1.0,1.0,2.0,4.0,0.0
26453,11171580,1.0,1,1.0,740.0,161596.0,34418867,-118562400,2003.0,167215.0,54311.0,3101,96378.0,1.0,1.0,2.0,4.0,0.0
26454,11172206,2.0,2,2.0,1090.0,39622.0,34418900,-118565000,2003.0,219470.0,54311.0,3101,96378.0,1.0,1.0,2.0,4.0,0.0
26455,11216385,2.0,3,2.0,1739.0,7004.0,34575251,-118015393,2006.0,148567.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,0.0
26456,10909158,3.0,3,3.0,1700.0,5920.0,34140500,-118367000,2007.0,626000.0,12447.0,3101,96449.0,1.0,1.0,2.0,4.0,0.0
26457,11308062,3.0,3,3.0,2800.0,7202.0,34698664,-118187978,2006.0,204061.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26459,11232963,3.0,4,3.0,2112.0,7187.0,34543384,-118038506,2006.0,177666.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,0.0
26460,11172081,1.0,1,1.0,740.0,81699.0,34419900,-118564000,2003.0,167215.0,54311.0,3101,96378.0,1.0,1.0,2.0,4.0,0.0
26461,10794316,1.0,1,1.0,610.0,135972.0,34172500,-118600000,1987.0,188117.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26462,10831690,1.0,1,1.0,610.0,152299.0,34202000,-118469000,1976.0,112705.0,12447.0,3101,96415.0,1.0,1.0,2.0,4.0,1.0
26463,11191758,3.0,4,3.0,3211.0,6998.0,34591920,-118170357,2006.0,263323.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26464,11214802,2.0,4,2.0,2418.0,7920.0,34576870,-118037965,2006.0,243000.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,0.0
26465,11898444,6.0,6,6.0,3139.0,7500.0,34087985,-118127041,2006.0,710668.0,50677.0,3101,96531.0,2.0,1.0,2.0,4.0,0.0
26467,11323842,3.0,5,3.0,3058.0,5525.0,34562503,-118179002,2006.0,297000.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26468,12110953,2.0,2,2.0,980.0,11554.0,34138500,-118135000,1984.0,473000.0,47019.0,3101,96289.0,1.0,1.0,2.0,4.0,0.0
26470,10991241,4.0,5,4.0,3553.0,7151.0,34262820,-118323860,2005.0,589149.0,12447.0,3101,96282.0,1.0,1.0,2.0,1.0,0.0
26471,12852610,3.0,3,3.0,2510.0,110830.0,34070964,-117870699,2008.0,447613.0,14542.0,3101,96524.0,1.0,1.0,2.0,4.0,0.0
26472,10793961,2.0,2,2.0,920.0,68066.0,34171700,-118598000,1987.0,289860.0,12447.0,3101,96389.0,1.0,1.0,2.0,7.0,1.0
26473,12044362,3.0,4,3.0,3333.0,7572.0,34193966,-118290755,1980.0,289664.0,396054.0,3101,96433.0,1.0,1.0,2.0,4.0,0.0
26493,11564998,3.0,3,3.0,1417.0,13749.0,34042400,-118454000,2006.0,723000.0,12447.0,3101,96006.0,1.0,1.0,2.0,10.0,0.0
26494,10772357,1.0,0,1.0,500.0,35250.0,34208800,-118576000,1978.0,97000.0,12447.0,3101,96341.0,1.0,1.0,2.0,4.0,1.0
26496,11244770,3.0,3,3.0,2827.0,21484.0,34468729,-117844715,2006.0,288000.0,25621.0,3101,97324.0,1.0,1.0,2.0,4.0,0.0
26506,11631283,2.0,2,2.0,890.0,40236.0,34074000,-118385000,1973.0,572000.0,12447.0,3101,96029.0,1.0,1.0,2.0,10.0,0.0
26510,11557848,2.0,2,2.0,950.0,5692.0,34021000,-118412000,1988.0,468854.0,12447.0,3101,96015.0,1.0,1.0,2.0,4.0,0.0
26513,11336908,3.0,3,3.0,2841.0,109968.0,34813292,-118260364,2006.0,311000.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26515,12004256,2.0,1,2.0,1530.0,11629.0,34084000,-118329000,2002.0,662987.0,12447.0,3101,96019.0,1.0,1.0,2.0,7.0,0.0
26516,12995643,3.0,3,3.0,1457.0,106364.0,34075336,-118033095,2005.0,311439.0,51861.0,3101,96478.0,1.0,1.0,2.0,7.0,0.0
26517,11746576,3.0,3,3.0,1630.0,21830.0,34050400,-118285000,2006.0,396315.0,12447.0,3101,95987.0,1.0,1.0,2.0,4.0,0.0
26522,12186053,2.0,8,2.0,2752.0,6426.0,33988337,-118246491,2007.0,319266.0,396053.0,3101,95982.0,2.0,0.0,2.0,7.0,0.0
26525,10857888,3.0,2,3.0,1480.0,19509.0,34153900,-118450000,2006.0,601099.0,12447.0,3101,96412.0,1.0,1.0,2.0,4.0,0.0
26526,12960430,3.0,4,3.0,2040.0,3405.0,34134000,-118007000,2007.0,606377.0,32923.0,3101,96273.0,1.0,1.0,2.0,4.0,0.0
26533,12357744,3.0,4,3.0,2142.0,2992.0,33983240,-118183722,2007.0,335421.0,32753.0,3101,96119.0,1.0,1.0,2.0,4.0,0.0
26538,11214704,2.0,4,2.0,1923.0,7342.0,34578805,-118025101,2006.0,186549.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,0.0
26539,11151393,4.0,3,4.0,4155.0,6401.0,34411331,-118433148,2007.0,696461.0,54311.0,3101,96401.0,1.0,1.0,2.0,4.0,0.0
26540,11194080,2.0,4,2.0,2356.0,57873.0,34623393,-118153125,2007.0,333000.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,1.0
26541,12101156,3.0,3,3.0,1100.0,23177.0,34128934,-118144715,2007.0,587169.0,47019.0,3101,96294.0,1.0,1.0,2.0,1.0,0.0
26542,12476768,4.0,4,4.0,2492.0,4996.0,33869330,-118131534,2008.0,610044.0,44116.0,3101,96208.0,1.0,1.0,2.0,4.0,0.0
26543,12968773,3.0,5,3.0,1929.0,6598.0,34157718,-117987274,1964.0,303310.0,32923.0,3101,96273.0,1.0,0.0,2.0,4.0,0.0
26544,12220340,4.0,6,4.0,2400.0,2969.0,33948693,-118272653,2007.0,276643.0,12447.0,3101,95984.0,2.0,0.0,2.0,7.0,0.0
26546,11324743,3.0,3,3.0,2691.0,8534.0,34562149,-118175633,2007.0,322000.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,1.0
26547,10899824,2.0,2,2.0,1280.0,18832.0,34158000,-118375000,2007.0,466130.0,12447.0,3101,96446.0,1.0,1.0,2.0,4.0,0.0
26549,12092949,3.0,2,3.0,1070.0,13733.0,34135100,-118260000,1989.0,240782.0,45457.0,3101,96323.0,1.0,1.0,2.0,4.0,0.0
26550,12005196,4.0,4,4.0,2407.0,6990.0,34088221,-118311305,1923.0,109757.0,12447.0,3101,96019.0,4.0,0.0,2.0,7.0,0.0
26551,11757015,2.0,3,2.0,1530.0,19963.0,34057400,-118322000,2006.0,590712.0,12447.0,3101,95986.0,1.0,1.0,2.0,1.0,0.0
26552,11524310,3.0,2,3.0,1677.0,61600.0,33969600,-118425000,2007.0,665895.0,12447.0,3101,96072.0,1.0,1.0,2.0,1.0,0.0
26553,11642345,6.0,4,6.0,11637.0,113583.0,34077960,-118429245,1931.0,45900000.0,12447.0,3101,96005.0,1.0,0.0,2.0,10.0,1.0
26556,11225820,2.0,3,2.0,1605.0,49480.0,34568467,-117930178,2006.0,209000.0,29189.0,3101,97323.0,1.0,1.0,2.0,4.0,0.0
26557,11538482,3.0,3,3.0,2865.0,31636.0,33984600,-118445000,2006.0,1986954.0,12447.0,3101,96128.0,1.0,1.0,2.0,10.0,1.0
26558,11322000,4.0,4,4.0,2510.0,13909.0,34641684,-118245391,2007.0,298479.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26559,10905752,2.0,2,2.0,950.0,25067.0,34154300,-118422000,1990.0,154667.0,12447.0,3101,96424.0,1.0,1.0,2.0,4.0,1.0
26560,12995641,3.0,3,3.0,1640.0,106364.0,34075336,-118033095,2005.0,334431.0,51861.0,3101,96478.0,1.0,1.0,2.0,7.0,0.0
26562,12051532,2.0,3,2.0,1470.0,31725.0,34177900,-118297000,2006.0,423231.0,396054.0,3101,96433.0,1.0,1.0,2.0,4.0,0.0
26564,11462220,5.0,5,5.0,4458.0,5800.0,33965282,-118429032,2007.0,1748659.0,12447.0,3101,96026.0,1.0,1.0,2.0,10.0,0.0
26566,12477513,2.0,2,2.0,950.0,35773.0,33876096,-118134376,2004.0,185148.0,44116.0,3101,96208.0,1.0,1.0,2.0,4.0,0.0
26568,12542770,1.0,1,1.0,570.0,6527.0,33780100,-118163000,1987.0,137551.0,46298.0,3101,96238.0,1.0,0.0,7.0,7.0,0.0
26571,11479662,3.0,3,3.0,2030.0,69323.0,33919900,-118401000,2006.0,759000.0,55753.0,3101,96103.0,1.0,1.0,2.0,1.0,0.0
26572,12478703,4.0,3,4.0,1170.0,43352.0,33871931,-118114532,2007.0,348000.0,44116.0,3101,96208.0,1.0,1.0,2.0,4.0,0.0
26574,12196463,4.0,8,4.0,3154.0,5281.0,33967681,-118245051,1922.0,373982.0,396053.0,3101,95982.0,4.0,0.0,2.0,7.0,0.0
26576,11781155,2.0,2,2.0,1400.0,18466.0,34041143,-118260923,1923.0,611987.0,12447.0,3101,95996.0,1.0,0.0,2.0,4.0,0.0
26611,11191406,3.0,5,3.0,2568.0,6999.0,34593446,-118160145,2008.0,292013.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26615,11333945,3.0,3,3.0,1704.0,7254.0,34665953,-118387117,2007.0,120184.0,25468.0,3101,97316.0,1.0,1.0,2.0,4.0,0.0
26616,12939898,3.0,4,3.0,2434.0,5324.0,34071700,-117964083,2004.0,349488.0,10241.0,3101,96465.0,1.0,1.0,2.0,4.0,0.0
26619,12950173,5.0,4,5.0,4220.0,38153.0,34059678,-117879196,2006.0,734119.0,14542.0,3101,96524.0,1.0,1.0,2.0,4.0,0.0
26622,12877226,2.0,2,2.0,1272.0,102601.0,34043600,-117733175,2007.0,240300.0,20008.0,3101,96506.0,1.0,1.0,2.0,4.0,0.0
26623,13022219,1.0,2,1.0,912.0,3786.0,34107264,-117926947,1925.0,68664.0,25271.0,3101,96465.0,1.0,0.0,7.0,7.0,0.0
26624,11313487,2.0,3,2.0,1848.0,7205.0,34665606,-118073258,2008.0,217000.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26625,11309541,2.0,3,2.0,1841.0,8177.0,34711685,-118063266,2008.0,189000.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26628,11268266,4.0,4,4.0,4212.0,24170.0,34645354,-118193206,2007.0,742840.0,5534.0,3101,97319.0,1.0,1.0,2.0,10.0,0.0
26640,11193445,3.0,3,3.0,2940.0,8611.0,34580416,-118145948,2008.0,294654.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26646,11193471,3.0,3,3.0,2940.0,8929.0,34580574,-118145392,2008.0,321000.0,40227.0,3101,97329.0,1.0,1.0,2.0,4.0,0.0
26672,12144353,3.0,3,3.0,2577.0,19708.0,34116125,-118047121,1937.0,1188618.0,50749.0,3101,96268.0,1.0,1.0,2.0,4.0,0.0
26679,11308370,3.0,3,3.0,2523.0,7532.0,34678977,-118211827,2013.0,289877.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26681,11673516,2.0,0,2.0,1810.0,308953.0,34119862,-118630753,2007.0,373707.0,56780.0,3101,96126.0,1.0,0.0,2.0,4.0,0.0
26684,11233001,4.0,6,4.0,3153.0,10325.0,34557577,-118024508,2010.0,289985.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,0.0
26688,12229272,4.0,8,4.0,2508.0,3103.0,33939254,-118238420,2006.0,323980.0,12447.0,3101,95983.0,2.0,0.0,7.0,4.0,0.0
26692,11322194,3.0,5,3.0,2545.0,9307.0,34657858,-118254956,2012.0,263887.0,5534.0,3101,97319.0,1.0,1.0,20.0,4.0,0.0
26693,11001036,3.0,4,3.0,2240.0,4999.0,34257552,-118283345,2013.0,600000.0,12447.0,3101,96284.0,1.0,1.0,2.0,4.0,0.0
26697,11327075,2.0,2,2.0,1608.0,491889.0,34350242,-118383395,1995.0,228192.0,54311.0,3101,96401.0,1.0,1.0,2.0,4.0,0.0
26699,10868807,7.0,5,7.0,5118.0,20934.0,34154053,-118506179,2008.0,1611568.0,12447.0,3101,96349.0,1.0,1.0,2.0,1.0,0.0
26706,11308029,3.0,3,3.0,2800.0,8723.0,34699649,-118191391,2008.0,286000.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26708,11307848,3.0,3,3.0,1831.0,8100.0,34679065,-118199331,2013.0,216293.0,5534.0,3101,97319.0,1.0,1.0,2.0,4.0,0.0
26712,11313608,3.0,5,3.0,3083.0,9829.0,34674429,-118083913,2013.0,297731.0,5534.0,3101,97318.0,1.0,1.0,2.0,4.0,0.0
26713,11322209,3.0,4,3.0,3192.0,10892.0,34655054,-118253707,2013.0,311788.0,5534.0,3101,97319.0,1.0,0.0,20.0,4.0,0.0
26714,11078422,6.0,5,6.0,5552.0,18704.0,34247153,-118621524,2010.0,1011853.0,12447.0,3101,96346.0,1.0,1.0,2.0,1.0,1.0
26720,13026204,4.0,4,4.0,3127.0,8508.0,34143216,-117896066,2012.0,706980.0,37015.0,3101,96464.0,1.0,1.0,2.0,4.0,0.0
26722,11232992,3.0,4,3.0,2108.0,7706.0,34556788,-118023047,2010.0,278610.0,40227.0,3101,97330.0,1.0,1.0,2.0,4.0,1.0
26740,12703609,4.0,4,4.0,3100.0,55893.0,33777952,-118347867,2005.0,1878882.0,6822.0,3101,96121.0,1.0,1.0,2.0,10.0,0.0
26744,12988101,1.0,2,1.0,934.0,7464.0,34081262,-117968517,1948.0,171725.0,10241.0,3101,96465.0,1.0,0.0,7.0,7.0,0.0
26801,10715770,2.0,3,2.0,1570.0,7498.0,34210500,-118615062,1959.0,344410.0,12447.0,3101,96339.0,1.0,0.0,2.0,7.0,0.0
