,zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,cityid,countryid,zipcpde,units,airconditiontype,heatsystemtype,buildingquality,pools
20660,12694613,4,5,4,3236,6262,33788124,-118321540,1986,415638,53027,3101,96217,2,1,2,4,0
20661,12694728,1,2,1,810,40567,33786500,-118321000,1974,131298,53027,3101,96217,1,0,7,7,1
20662,12695469,1,2,1,1387,5482,33785425,-118310935,1941,286959,53027,3101,96217,1,0,7,7,0
20663,12696152,3,3,3,2168,33345,33754112,-118324433,1949,203754,54053,3101,96122,1,0,2,4,0
20664,12696413,2,3,2,1748,6023,33752635,-118313667,1950,98478,54053,3101,96122,1,0,7,7,0
20665,12696505,2,3,2,1549,14814,33750351,-118322419,1955,765000,54053,3101,96122,1,0,2,4,0
20666,12696528,2,2,2,1878,12566,33749603,-118318764,1936,799502,54053,3101,96122,1,0,2,4,0
20667,12696589,4,3,4,3356,17918,33746361,-118317953,1955,866516,12447,3101,96122,1,0,2,1,1
20668,12696597,2,4,2,1367,7321,33747322,-118316224,1955,755000,54053,3101,96122,1,0,2,7,0
20669,12696697,2,3,2,1322,7087,33749452,-118316024,1955,463884,54053,3101,96122,1,0,2,7,0
20670,12696797,2,4,2,1704,13139,33750896,-118316082,1956,217380,54053,3101,96122,1,1,2,4,1
20671,12697050,2,2,2,1207,72477,33747600,-118310000,1965,54215,54053,3101,96122,1,1,2,7,1
20672,12697142,3,4,3,4153,9299,33745224,-118333141,1990,1062865,54053,3101,96122,1,1,2,10,0
20673,12697203,3,4,3,2092,8143,33743304,-118335507,1964,1080000,54053,3101,96122,1,0,2,4,0
20674,12697549,3,3,3,2938,8999,33735323,-118337076,1967,178666,54053,3101,96122,1,0,2,4,0
20675,12697649,2,4,2,2262,9380,33734046,-118336230,1965,677701,54053,3101,96122,1,0,2,4,0
20676,12698118,1,1,1,771,311190,33741700,-118318000,1971,111276,12447,3101,96222,1,0,7,7,1
20677,12698441,3,3,3,2160,8420,33736853,-118314714,1956,466338,12447,3101,96222,1,0,2,4,0
20678,12698687,2,2,2,1142,356286,33740300,-118319000,1971,224395,54053,3101,96222,1,0,7,7,1
20679,12698787,2,3,2,1272,324711,33742300,-118316000,1971,213889,12447,3101,96222,1,0,7,7,1
20680,12698887,2,2,2,1143,324711,33742264,-118315528,1971,288000,12447,3101,96222,1,0,7,7,1
20681,12699033,3,4,3,2625,5881,33736459,-118310512,1977,419260,12447,3101,96222,1,0,2,4,0
20682,12699156,2,3,2,1670,6219,34043199,-118277814,1952,517010,12447,3101,96222,1,0,2,7,1
20683,12699455,2,3,2,2236,7719,33748278,-118320617,1940,143777,54053,3101,96122,1,0,2,4,0
20684,12699547,3,3,3,2486,8762,33742842,-118320613,1927,808734,54053,3101,96122,1,0,2,1,0
20685,12699616,3,3,3,2540,28616,33741783,-118324293,1962,208581,54053,3101,96122,1,0,2,4,1
20686,12699639,3,5,3,3360,27174,33738648,-118324050,1952,1228234,54053,3101,96122,1,0,2,4,0
20687,12699777,2,3,2,2044,9910,33737662,-118318453,1958,125210,12447,3101,96122,1,0,2,4,0
20688,12700115,2,2,2,1427,8697,33726653,-118314010,1961,97060,12447,3101,96222,1,0,2,4,0
20689,12700238,3,3,3,1990,7438,33726857,-118310593,1962,203729,12447,3101,96222,1,0,2,4,0
20690,12700361,2,3,2,1350,6000,33726949,-118317585,1959,468805,12447,3101,96222,1,0,2,4,0
20691,12700806,2,2,2,1462,7160,33725352,-118318792,1955,678286,12447,3101,96222,1,0,2,4,0
20692,12700906,2,3,2,1676,6070,34030741,-118300980,1954,105825,12447,3101,96222,1,0,2,4,1
20693,12701044,2,3,2,1828,5997,33721826,-118319252,1956,77262,12447,3101,96222,1,0,2,4,0
20694,12701336,3,3,3,1684,7646,33720458,-118324970,1959,115007,12447,3101,96222,1,0,2,4,1
20695,12701420,2,3,2,1652,11912,33738356,-118355006,1956,846468,54053,3101,96122,1,0,2,4,0
20696,12701566,2,3,2,1895,10632,33734944,-118348840,1959,934443,54053,3101,96122,1,0,2,4,0
20697,12701912,2,3,2,1527,242003,33727300,-118339000,1974,418492,54053,3101,96122,1,0,2,4,1
20698,12702019,3,3,3,1600,5985,33733969,-118353683,1956,1604000,54053,3101,96122,1,0,7,4,1
20699,12702461,3,4,3,2584,13362,33744299,-118329360,1970,1047000,54053,3101,96122,1,0,2,4,0
20700,12702599,4,4,4,3530,57495,33757747,-118332711,1952,3062000,6822,3101,96121,1,0,2,1,1
20701,12702699,4,4,4,3075,61755,33749106,-118335972,1962,1325590,6822,3101,96121,1,0,2,10,1
20702,12702722,3,4,3,3534,131265,33750238,-118339508,1977,620901,6822,3101,96121,1,1,2,1,0
20703,12702768,6,5,6,5571,108224,33756869,-118337157,1987,3606290,6822,3101,96121,1,0,2,10,1
20704,12702944,3,5,3,3550,49064,33758546,-118343319,1969,1018807,6822,3101,96121,1,0,2,1,1
20705,12703036,4,4,4,3081,107843,33752838,-118339843,1954,316571,6822,3101,96121,1,0,2,1,0
20706,12703059,2,3,2,2619,12219,33770858,-118329651,1957,888023,33727,3101,96121,1,0,2,4,0
20707,12703143,2,2,2,1756,20880,33762279,-118332578,1954,956267,54053,3101,96122,1,0,2,4,1
20708,12703189,4,3,4,2481,23119,33763565,-118331625,1962,205874,54053,3101,96122,1,0,2,4,1
20709,12703235,3,3,3,2208,29800,33766768,-118333214,1974,889927,54053,3101,96122,1,0,2,4,0
20710,12703396,3,3,3,3152,43988,33766664,-118322602,1953,952073,54053,3101,96122,1,0,2,4,1
20712,12703511,5,4,5,4758,222524,33756881,-118348721,1939,4987871,6822,3101,96121,1,0,2,10,1
20713,12703618,2,2,2,2100,163517,33775001,-118347903,1953,1332504,6822,3101,96121,1,0,2,4,0
20714,12703756,2,3,2,2031,32952,33768759,-118358585,1961,588047,6822,3101,96121,1,0,2,4,1
20716,12704326,4,6,4,4449,89900,33741465,-118373297,1929,4360414,54053,3101,96122,1,0,7,10,0
20717,12704387,2,2,2,1669,3148,33737203,-118357502,1953,1331992,54053,3101,96122,1,0,7,4,0
20718,12704593,2,2,2,1982,9236,33744735,-118386154,1957,819755,54053,3101,96122,1,0,2,4,1
20719,12704716,2,2,2,1565,753134,33741900,-118389000,1964,283353,54053,3101,96122,1,0,2,4,1
20720,12704816,2,2,2,1565,753134,33741868,-118387785,1964,468405,54053,3101,96122,1,0,2,4,1
20721,12704997,3,3,3,2040,2898,33744747,-118389782,1979,458206,54053,3101,96122,1,1,2,1,1
20722,12705365,3,4,3,3082,9355,33764630,-118374121,1968,1125585,54053,3101,96122,1,0,2,4,1
20723,12705634,2,3,2,2044,9028,33760987,-118373127,1967,962600,54053,3101,96122,1,0,2,4,1
20724,12705926,4,4,4,2485,19142,33783818,-118356145,1955,1060472,33727,3101,96121,1,0,2,4,1
20725,12706410,3,5,3,3324,19635,33779088,-118355223,1972,1431429,33312,3101,96121,1,0,2,4,0
20726,12706733,3,3,3,3036,17997,33789463,-118360052,1949,875395,33727,3101,96121,1,0,2,10,0
20727,12707025,2,4,2,2174,13971,33785887,-118372837,1970,400458,54053,3101,96122,1,0,2,4,0
20728,12707340,3,4,3,2300,8268,33777789,-118378143,1958,543812,54053,3101,96122,1,0,2,4,0
20729,12707509,2,3,2,1395,11371,33781256,-118379238,1958,98487,54053,3101,96122,1,0,2,4,0
20730,12707609,2,3,2,2141,18805,33780619,-118382387,1959,299865,54053,3101,96122,1,0,2,4,0
20731,12707855,2,3,2,1865,9865,33786345,-118384228,1960,527224,54053,3101,96122,1,0,2,4,0
20732,12708078,2,3,2,1434,7195,33780388,-118389122,1962,502151,54053,3101,96122,1,0,2,4,0
20733,12708569,5,5,5,4125,20373,33757099,-118363964,2011,1492215,54053,3101,96122,1,0,2,10,0
20734,12708776,5,4,5,3709,14906,33761993,-118370030,1985,1660799,54053,3101,96122,1,0,2,10,1
20735,12709648,2,4,2,1806,8987,33771806,-118402565,1963,452538,54053,3101,96122,1,0,2,4,0
20736,12709771,2,3,2,1460,10364,33772953,-118398493,1963,117661,54053,3101,96122,1,0,2,4,0
20738,12710209,3,5,3,2513,6824,33768105,-118393898,1972,412897,54053,3101,96122,1,0,2,4,0
20739,12710309,5,6,5,3558,6879,33769329,-118394394,1971,537876,54053,3101,96122,1,0,2,4,0
20740,12710532,2,2,2,1068,167188,33763500,-118394000,1973,249444,54053,3101,96122,1,0,7,4,1
20742,12710655,3,2,3,1695,30721,33763800,-118393000,1984,383471,54053,3101,96122,1,0,2,4,0
20743,12710878,3,4,3,2484,12148,33774504,-118394468,1964,145404,54053,3101,96122,1,0,2,4,0
20744,12711907,3,2,3,1400,491282,33760990,-118389452,1972,433194,33727,3101,96121,1,0,7,4,0
20745,12712007,4,4,4,3246,10550,33772792,-118390391,1970,1334708,54053,3101,96122,1,0,2,4,0
20746,12712153,3,4,3,3241,15027,33763754,-118382549,1981,806740,33727,3101,96121,1,1,2,10,0
20747,12712176,4,5,4,4149,16622,33764144,-118384045,1981,1496412,33727,3101,96121,1,1,2,10,1
20748,12712199,4,5,4,4242,22021,33763048,-118385691,1981,939696,33727,3101,96121,1,0,2,1,1
20749,12712268,4,4,4,2869,21286,33760443,-118382929,1980,1023138,33727,3101,96121,1,0,2,1,0
20750,12712291,4,4,4,4232,20158,33761665,-118381617,1979,704531,33727,3101,96121,1,0,2,1,1
20751,12712414,5,5,5,4632,10094,33770738,-118380889,1990,1677000,33727,3101,96122,1,1,2,10,0
20752,12712506,4,4,4,3334,16803,33758090,-118385644,2000,1203491,54053,3101,96121,1,1,2,10,0
20753,12712713,2,4,2,1834,9889,33777670,-118367404,1965,128476,54053,3101,96122,1,0,2,4,0
20754,12713205,3,4,3,2254,6994,33772588,-118364752,1966,914097,54053,3101,96122,1,0,2,4,0
20755,12713550,2,2,2,1494,520034,33778390,-118388101,1975,374649,54053,3101,96122,1,0,2,4,1
20756,12713650,2,2,2,1156,309755,33777986,-118387003,1973,254407,54053,3101,96122,1,0,2,4,1
20757,12713750,3,3,3,1439,278260,33777192,-118385736,1973,628000,54053,3101,96122,1,0,2,4,1
20758,12713996,3,2,3,2100,52284,33775400,-118385000,1974,475520,54053,3101,96122,1,0,2,4,1
20759,12714219,2,2,2,1071,215359,33772500,-118383000,1969,239132,54053,3101,96122,1,0,2,7,1
20760,12714310,3,3,3,2487,20198,33764724,-118401747,1975,661153,54053,3101,96122,1,0,2,1,0
20761,12714410,3,4,3,2058,12772,33755560,-118403744,1974,285632,54053,3101,96122,1,0,2,4,0
20762,12714633,3,4,3,3286,13319,33760681,-118396148,1977,1305685,54053,3101,96122,1,0,2,1,0
20763,12714802,3,5,3,3177,16651,33747301,-118397470,1968,910076,54053,3101,96122,1,0,2,4,0
20765,12715956,2,3,2,1853,6650,33957960,-118080080,1956,324653,13716,3101,96201,1,0,2,7,0
20766,12716056,2,4,2,1586,6368,33957201,-118079332,1955,85876,13716,3101,96201,1,0,7,7,0
20767,12716156,1,3,1,1014,5385,33955221,-118077847,1950,284266,13716,3101,96201,1,0,7,7,0
20768,12716256,2,4,2,1490,5040,33958112,-118076694,1950,254549,13716,3101,96201,1,0,7,7,0
20769,12716483,1,3,1,1482,5782,33952108,-118077906,1951,60952,13716,3101,96201,1,0,7,7,0
20771,12716992,2,3,2,1351,5133,33952991,-118084547,1950,224806,13716,3101,96201,1,0,7,7,0
20772,12717092,1,2,1,1233,5232,33951402,-118084329,1950,225492,13716,3101,96201,1,0,7,7,0
20773,12717192,1,2,1,815,5312,33948578,-118087160,1950,45240,13716,3101,96201,1,0,7,7,0
20774,12717338,1,2,1,1054,5097,33951162,-118087931,1950,105819,13716,3101,96201,1,0,7,7,0
20775,12717890,2,4,2,1568,5411,33944713,-118090988,1952,363735,13716,3101,96201,1,0,7,7,1
20776,12717990,2,3,2,1499,5495,33940481,-118090480,1951,74496,13716,3101,96201,1,0,7,7,0
20777,12718013,2,3,2,1268,5789,33942441,-118091311,1951,203038,13716,3101,96201,1,0,7,7,0
20778,12718159,1,3,1,1508,4999,33936741,-118090141,1952,79760,13716,3101,96201,1,0,7,7,0
20779,12718282,3,3,3,1537,4696,33935912,-118082945,1996,234292,13716,3101,96201,1,1,2,4,0
20780,12718627,2,3,2,1510,6129,33939606,-118083887,1958,66648,13716,3101,96201,1,0,7,7,1
20781,12718727,1,3,1,995,5024,33941623,-118082389,1951,351892,13716,3101,96201,1,0,7,7,0
20782,12720050,1,3,1,1052,5519,33930704,-118074363,1949,348954,53636,3101,96193,1,0,7,7,0
20783,12720273,2,3,2,1400,5080,33931423,-118079935,1950,254031,53636,3101,96193,1,0,7,7,0
20784,12720396,1,2,1,749,5113,33927490,-118078044,1949,80884,53636,3101,96193,1,0,7,7,0
20785,12720619,3,4,3,2060,5126,33928354,-118073677,1949,340145,53636,3101,96193,1,0,7,7,0
20786,12720719,2,3,2,1024,4973,33925297,-118073655,1949,44234,53636,3101,96193,1,0,7,7,0
20787,12720819,1,3,1,854,5082,33925593,-118079324,1949,33608,53636,3101,96193,1,0,7,7,0
20788,12720919,2,4,2,1592,6875,33927034,-118080004,1949,111830,53636,3101,96193,1,1,2,7,0
20789,12721026,2,3,2,1312,5029,33930377,-118082409,1955,200869,53636,3101,96193,1,1,2,7,0
20790,12721049,2,3,2,1523,5643,33931823,-118084228,1955,287610,53636,3101,96193,1,0,7,7,0
20791,12721149,1,3,1,1437,5411,33929833,-118086964,1955,47889,53636,3101,96193,1,0,7,7,0
20792,12721664,2,4,2,1597,5644,33931812,-118086077,1953,171005,53636,3101,96201,1,1,2,7,0
20793,12721749,1,3,1,884,5631,33929959,-118089156,1952,321440,53636,3101,96193,1,0,7,7,0
20794,12721826,3,4,3,1344,4823,33926827,-118087354,1983,332997,53636,3101,96193,1,1,2,7,0
20795,12722742,2,3,2,1701,5314,33934537,-118093734,1952,282087,4406,3101,96101,1,0,7,7,0
20796,12722964,1,3,1,986,5511,33931054,-118099768,1952,226455,53636,3101,96193,1,0,7,7,0
20797,12723498,2,3,2,1490,6549,33917803,-118106499,1976,281820,53636,3101,96193,1,0,2,7,0
20798,12723559,1,3,1,960,5776,33918456,-118109667,1953,37357,53636,3101,96193,1,0,7,7,0
20799,12723782,3,3,3,1628,6121,33923674,-118097036,1951,274334,53636,3101,96193,1,1,2,7,0
20800,12723905,1,3,1,1130,4874,33924996,-118095419,1951,200588,53636,3101,96193,1,1,2,7,0
20801,12724005,1,3,1,1130,5008,33923691,-118093853,1951,41564,53636,3101,96193,1,0,7,7,0
20802,12724443,2,3,2,1279,5350,33923485,-118091964,1951,59051,53636,3101,96193,1,0,7,7,0
20803,12724642,2,4,2,1901,6525,33920122,-118092902,1968,103569,53636,3101,96193,1,0,2,4,0
20804,12724742,1,3,1,1381,5184,33922025,-118086740,1951,403000,53636,3101,96193,1,0,7,7,0
20805,12724865,3,2,3,1523,117676,33918310,-118089040,1983,179120,53636,3101,96193,1,0,2,7,0
20806,12725065,1,3,1,1436,4967,33920286,-118083884,1955,406000,53636,3101,96193,1,0,7,7,0
20807,12725242,1,3,1,1008,5537,33923640,-118074968,1949,300722,53636,3101,96193,1,0,7,7,0
20808,12725465,2,3,2,1199,5618,33921955,-118079148,1949,80888,53636,3101,96193,1,0,7,7,0
20809,12725565,1,3,1,1008,5929,33923351,-118075841,1949,37080,53636,3101,96193,1,0,7,7,0
20810,12726683,1,2,1,1182,20331,33925982,-118053747,1954,48910,118225,3101,96173,1,0,7,7,0
20811,12727149,1,2,1,832,5596,33918059,-118050989,1943,33606,118225,3101,96173,1,0,7,7,0
20812,12727576,2,3,2,1289,6750,33923552,-118040162,1987,208037,118225,3101,96173,1,1,2,7,0
20813,12727599,1,2,1,1043,6576,33920904,-118038789,1932,300723,118225,3101,96173,1,0,7,7,0
20814,12727622,1,2,1,1110,6816,33920956,-118040273,1954,270157,118225,3101,96173,1,0,7,7,0
20815,12727760,1,3,1,1111,5411,33918493,-118041326,1955,311239,118225,3101,96173,1,0,7,7,0
20816,12728411,1,2,1,784,8595,33931474,-118044828,1949,235601,118225,3101,96173,1,0,2,7,0
20817,12728557,1,3,1,1015,4919,33927322,-118038790,1953,258243,118225,3101,96173,1,0,7,7,0
20818,12728780,1,2,1,750,8360,33929487,-118043612,1950,267866,118225,3101,96173,1,0,7,7,0
20819,12728872,1,2,1,1068,11689,33923739,-118025540,1953,323333,118225,3101,96172,1,0,7,7,0
20820,12728932,1,2,1,840,5783,33924747,-118026074,1955,238606,118225,3101,96172,1,0,7,7,0
20821,12729146,2,5,2,1506,7945,33925938,-118030450,1953,392692,118225,3101,96172,1,0,7,7,0
20822,12730064,1,2,1,952,13551,33919085,-118027203,1949,411051,118225,3101,96172,1,0,7,7,0
20823,12730455,1,3,1,1045,6026,33919607,-118020739,1954,368859,118225,3101,96172,1,0,7,7,0
20824,12730555,1,3,1,1045,5878,33917506,-118021423,1954,355000,118225,3101,96172,1,0,7,7,0
20825,12730770,2,3,2,1526,6753,33920363,-118014797,1956,317668,5465,3101,96190,1,0,7,7,0
20826,12730993,2,3,2,1071,6680,33923836,-118011738,1958,417000,5465,3101,96190,1,0,2,7,0
20827,12731039,2,3,2,1064,6489,33924004,-118012227,1958,373099,5465,3101,96190,1,0,2,7,0
20828,12731139,1,3,1,1606,6480,33923134,-118015562,1955,69312,5465,3101,96190,1,1,2,7,0
20829,12731239,2,4,2,1512,6420,33923862,-118014886,1958,72165,5465,3101,96190,1,0,2,7,1
20830,12731346,2,4,2,2184,21483,33917562,-117998980,1963,603134,5465,3101,96190,1,1,2,4,0
20831,12731453,2,3,2,1061,6029,33920626,-118007634,1955,199804,5465,3101,96190,1,0,7,7,0
20832,12731599,2,4,2,1614,7131,33921086,-118005466,1962,417299,5465,3101,96190,1,1,2,4,1
20833,12731745,2,4,2,2324,15021,33919307,-118003637,1956,664007,5465,3101,96190,1,0,2,4,1
20834,12731868,3,4,3,2608,7408,33923092,-117997874,1962,544834,5465,3101,96190,1,1,2,4,0
20835,12731991,3,4,3,2030,5892,33923488,-117995464,1964,580000,5465,3101,96190,1,1,2,4,0
20836,12732091,3,4,3,2390,8350,33920911,-118001027,1974,138950,5465,3101,96190,1,1,2,4,0
20837,12732283,2,3,2,1894,6576,33921606,-117992753,1960,71930,114828,3101,96172,1,0,2,4,0
20838,12732306,2,3,2,1431,6348,33920178,-117992562,1960,90610,114828,3101,96172,1,0,2,4,0
20839,12732406,2,3,2,1436,6416,33922360,-117990328,1960,294992,114828,3101,96172,1,0,2,4,0
20840,12732729,2,3,2,1483,7006,33917555,-117988528,1962,180938,114828,3101,96172,1,0,2,7,0
20841,12732851,2,4,2,1437,6997,33927679,-117983978,1961,77266,114828,3101,96172,1,0,2,7,0
20842,12732974,2,4,2,1989,6349,33927588,-117980292,1961,272322,114828,3101,96172,1,0,2,7,0
20843,12733097,2,3,2,1483,8035,33925019,-117975816,1963,475000,18874,3101,96172,1,0,2,4,0
20844,12733220,2,3,2,1260,6804,33922114,-117978648,1962,435000,114828,3101,96172,1,0,2,7,0
20845,12733489,4,4,4,2482,7733,33918467,-117979237,1962,416558,114828,3101,96172,1,1,2,4,1
20846,12733604,3,5,3,2289,10913,33914838,-117992172,1960,101543,5465,3101,96190,1,0,2,7,0
20847,12733727,2,3,2,1522,8111,33916107,-117983420,1961,132597,5465,3101,96190,1,0,2,7,0
20848,12734926,3,4,3,2622,8309,33912942,-117986287,1984,432735,5465,3101,96190,1,1,2,4,1
20849,12735172,3,4,3,2392,9705,33912452,-117978347,1989,630135,5465,3101,96190,1,1,2,4,0
20850,12735272,3,4,3,2033,12339,33909764,-117987166,1990,730000,5465,3101,96190,1,1,2,4,0
20851,12735556,1,1,1,975,27689,33910700,-117981000,1990,228483,5465,3101,96190,1,1,2,4,0
20852,12735656,2,2,2,1051,81642,33911500,-117980000,1990,103526,5465,3101,96190,1,1,2,4,0
20853,12735702,2,2,2,1051,74599,33910300,-117980000,1990,256889,5465,3101,96190,1,1,2,4,0
20854,12735802,2,3,2,1234,181913,33911900,-117978000,1990,383133,5465,3101,96190,1,1,2,4,0
20855,12735894,3,4,3,2573,11449,33905149,-117982004,1997,406537,5465,3101,96190,1,1,2,4,0
20856,12735986,3,4,3,2131,4501,33905981,-117982060,1997,373812,5465,3101,96190,1,1,2,4,1
20857,12736055,3,3,3,1461,75560,33908988,-117980401,1997,433821,5465,3101,96190,1,1,2,4,0
20858,12736665,2,4,2,1942,16693,33911721,-118003986,1975,325463,5465,3101,96190,1,1,2,4,0
20859,12736765,2,4,2,1387,8752,33910333,-118008655,1959,270685,5465,3101,96190,1,0,2,7,0
20860,12737034,2,3,2,1631,7951,33915012,-117998968,1974,106240,5465,3101,96190,1,0,2,4,0
20861,12737395,2,3,2,1353,5916,33929378,-117988375,1958,452000,114828,3101,96172,1,0,2,7,1
20862,12737495,2,3,2,1353,6409,33928753,-117987816,1958,287620,114828,3101,96172,1,0,2,7,0
20863,12737741,2,3,2,1333,6165,33924761,-117990318,1961,76449,114828,3101,96172,1,0,2,7,0
20864,12737841,3,5,3,1890,7782,33923742,-118010759,1958,391911,5465,3101,96190,1,0,2,4,0
20865,12737964,3,4,3,1726,6073,33924240,-118005773,1958,237582,5465,3101,96190,1,1,2,4,0
20866,12738056,4,5,4,3282,16852,33926500,-118008000,1975,584482,5465,3101,96190,1,0,2,4,1
20867,12738248,2,3,2,1318,6024,33925506,-117996222,1961,124343,114828,3101,96172,1,0,2,7,0
20868,12738348,3,5,3,2077,5698,33926449,-117998223,1976,335261,114828,3101,96172,1,0,2,4,1
20869,12738448,2,3,2,1330,6309,33929636,-117997231,1956,71755,114828,3101,96172,1,0,2,4,0
20870,12738686,2,4,2,1953,7705,33913399,-118014760,1956,307831,5465,3101,96190,1,0,2,4,0
20871,12739262,2,3,2,1831,6676,33915549,-118024971,1956,467000,5465,3101,96190,1,0,2,4,0
20872,12739362,2,3,2,1327,6963,33914201,-118026837,1957,74641,5465,3101,96190,1,0,2,7,0
20873,12739508,2,3,2,1926,9446,33916903,-118020811,1958,248425,5465,3101,96190,1,0,2,7,0
20874,12739608,2,3,2,1292,6554,33908221,-118025711,1955,159274,5465,3101,96190,1,0,2,7,0
20875,12739708,2,3,2,1392,6381,33910156,-118020735,1956,420088,5465,3101,96190,1,0,2,7,1
20876,12739808,2,3,2,1372,6404,33909007,-118020401,1956,186710,5465,3101,96190,1,0,2,7,1
20877,12739908,2,3,2,1311,6159,33910842,-118027461,1959,94306,5465,3101,96190,1,0,2,7,0
20878,12740031,2,3,2,1375,6516,33912654,-118025496,1959,76657,5465,3101,96190,1,0,2,7,0
20879,12740344,2,4,2,1112,5065,33911850,-118034553,1953,133074,5465,3101,96190,1,0,7,7,0
20880,12740467,2,4,2,1128,6054,33909970,-118030898,1955,321440,5465,3101,96190,1,0,2,7,0
20881,12740790,2,4,2,1725,4860,33914160,-118033404,1954,446000,5465,3101,96190,1,1,2,7,0
20882,12740988,2,4,2,1347,103946,33913911,-118061172,1964,143443,53636,3101,96193,1,0,2,7,0
20883,12741088,2,4,2,1347,116208,33913814,-118058766,1964,112458,53636,3101,96193,1,0,2,7,0
20884,12741188,2,5,2,1472,165043,33914429,-118061431,1964,155358,53636,3101,96193,1,0,2,7,0
20885,12741449,2,4,2,1308,5230,33903620,-118056738,1956,358612,53636,3101,96193,1,1,2,7,0
20886,12741803,1,3,1,1236,4822,33905859,-118061936,1956,45845,53636,3101,96193,1,0,7,7,0
20887,12741903,2,5,2,2163,5644,33908343,-118058840,1956,447000,53636,3101,96193,1,0,7,7,0
20888,12742026,2,3,2,1566,4814,33906914,-118060891,1957,60895,53636,3101,96193,1,0,2,7,0
20889,12742126,3,4,3,1541,5191,33905725,-118059427,1956,83522,53636,3101,96193,1,1,2,7,0
20890,12742277,3,3,3,1483,170812,33912923,-118068867,1989,180668,53636,3101,96193,1,1,2,7,0
20891,12742462,1,2,1,768,5012,33910966,-118068025,1950,259084,53636,3101,96193,1,0,7,7,0
20892,12742585,1,2,1,1048,4932,33912094,-118067015,1950,38907,53636,3101,96193,1,0,7,7,0
20893,12742708,1,3,1,991,5534,33913789,-118064328,1950,350000,53636,3101,96193,1,0,7,7,0
20894,12742808,2,2,2,1345,4951,33907517,-118066111,1950,371069,53636,3101,96193,1,0,7,7,0
20895,12743118,4,7,4,3911,6388,33911680,-118075354,1994,411909,53636,3101,96193,3,0,2,7,0
20897,12743333,2,4,2,1851,8023,33915979,-118091477,1957,337581,53636,3101,96193,1,1,2,4,0
20898,12743917,1,3,1,991,7711,33911487,-118091182,1950,271724,53636,3101,96193,1,0,7,7,0
20899,12744063,2,4,2,1319,6007,33915957,-118101647,1953,303808,53636,3101,96193,1,0,7,7,0
20900,12744132,2,3,2,1456,5118,33915342,-118100833,1953,348051,53636,3101,96193,1,0,7,7,0
20901,12744370,1,3,1,913,5470,33913065,-118096809,1953,40139,53636,3101,96193,1,0,7,7,0
20902,12744470,1,2,1,777,5304,33910991,-118095112,1950,179676,53636,3101,96193,1,0,7,7,0
20903,12744593,2,3,2,1207,5475,33916205,-118095388,1955,280113,53636,3101,96193,1,0,2,7,1
20904,12745068,1,2,1,720,5237,33904731,-118100696,1950,146126,53636,3101,96193,1,0,7,7,0
20905,12745506,1,2,1,1536,5552,33907608,-118106212,1951,171301,53636,3101,96193,1,0,7,7,0
20906,12745813,2,3,2,1108,5279,33909451,-118097861,1950,51170,53636,3101,96193,1,0,7,7,0
20907,12745936,1,3,1,1072,4950,33908387,-118093318,1950,354000,53636,3101,96193,1,0,7,7,0
20908,12746082,1,2,1,937,5163,33906263,-118092457,1950,214522,53636,3101,96193,1,0,7,7,0
20909,12746182,1,3,1,1008,6213,33905400,-118095030,1950,191087,53636,3101,96193,1,0,7,7,0
20910,12746374,2,3,2,1163,5000,33904241,-118094198,1950,366233,53636,3101,96193,1,0,7,7,0
20911,12746474,2,2,2,1363,5040,33904251,-118091995,1950,389000,53636,3101,96193,1,0,2,7,0
20912,12746597,1,3,1,1414,6235,33909430,-118087202,1950,331083,53636,3101,96193,1,0,7,7,0
20913,12746643,2,4,2,1520,5181,33908432,-118086493,1950,368857,53636,3101,96193,1,0,7,7,0
20914,12746866,1,2,1,1126,6582,33908788,-118080843,1949,224870,53636,3101,96193,1,0,7,7,0
20915,12748282,2,4,2,1125,5804,33907592,-118036207,1955,195650,5465,3101,96190,1,0,2,7,0
20916,12748643,2,4,2,1125,5947,33905404,-118029454,1956,231935,5465,3101,96190,1,1,2,7,0
20917,12748832,2,4,2,1666,7000,33904494,-118017433,1956,332326,5465,3101,96190,1,0,2,7,0
20918,12749055,2,3,2,1265,6952,33906380,-118022254,1953,419943,5465,3101,96190,1,0,2,7,0
20919,12749178,2,3,2,1505,7395,33905339,-118026456,1953,306269,5465,3101,96190,1,0,2,7,0
20920,12749377,2,3,2,1406,8886,33900977,-118020193,1954,92646,5465,3101,96190,1,0,2,7,1
20921,12749477,2,4,2,1697,6916,33899810,-118022538,1954,412813,5465,3101,96190,1,0,2,7,1
20922,12749577,2,4,2,1594,7305,33901730,-118024437,1954,186153,5465,3101,96190,1,0,2,7,0
20923,12749623,2,3,2,1778,12403,33900447,-118027305,1954,530000,5465,3101,96190,1,0,2,7,0
20924,12749746,2,3,2,1406,12741,33895553,-118023210,1954,246889,5465,3101,96190,1,0,2,7,1
20925,12750015,2,3,2,1272,6414,33901076,-118016757,1955,462000,5465,3101,96190,1,0,2,7,0
20926,12750115,2,2,2,1768,6804,33907421,-118016784,1958,367768,5465,3101,96190,1,0,2,7,0
20927,12750238,2,3,2,1100,6993,33897521,-117990738,1958,337416,5465,3101,96190,1,0,7,7,0
20928,12750499,2,4,2,1667,7778,33898354,-118000585,1956,198721,5465,3101,96190,1,0,2,7,0
